idx,sign_new,sign_del,sign_mut,lane_new,lane_del,lane_mut,pole_new,pole_del,pole_mut,dlnt_new,dlnt_del,dlnt_mut,brer_new,brer_del,brer_mut,lat,lon,alt,heading,qx,qy,qz,qw,image_name,iter_duration
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699185617267,2.0298366376,42.6791085107,-0.373612550505,0.00761403266395,-0.00857331926334,-0.185646970622,0.982549605365,./2010231204343010282-1-114935953.JPG,72
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699185895486,2.02983647929,42.6526903696,-0.374925252156,0.00765337876478,-0.00857606157104,-0.186291560913,0.982427265142,./2010231204343010282-1-114936060.JPG,69
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699186184831,2.0298363187,42.6252675029,-0.379922575959,0.00768073792139,-0.0085926616166,-0.188745442621,0.98195841578,./2010231204343010282-1-114936161.JPG,58
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699186468748,2.0298361434,42.5996015128,-0.373524490079,0.00764711105155,-0.00861559070666,-0.185602997783,0.982557286118,./2010231204343010282-1-114936262.JPG,59
69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699186758096,2.02983598226,42.5723571908,-0.375487819952,0.00787607923631,-0.00744909086121,-0.186579511162,0.982380050915,./2010231204343010282-1-114936363.JPG,53
70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699187045101,2.02983581699,42.5449844291,-0.374604852816,0.00792533969974,-0.00746480758887,-0.186145321067,0.982461900067,./2010231204343010282-1-114936464.JPG,374
71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699187328899,2.02983564491,42.5202746084,-0.371468598638,0.00781327097091,-0.00745321878102,-0.184605135252,0.982753451464,./2010231204343010282-1-114936565.JPG,69
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699187613379,2.02983547363,42.4944776818,-0.369183109891,0.00729298548777,-0.0100748189654,-0.18345490965,0.9829494425,./2010231204343010282-1-114936666.JPG,55
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699187900602,2.02983530629,42.468457534,-0.368635827054,0.00724266675617,-0.0100654288763,-0.183186440609,0.982999979093,./2010231204343010282-1-114936767.JPG,60
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699188188131,2.02983514464,42.4416689519,-0.372407849419,0.00724123772228,-0.0100468230991,-0.185040312389,0.98265289325,./2010231204343010282-1-114936868.JPG,61
75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699188476185,2.02983498449,42.4147403445,-0.378556784329,0.00724755160041,-0.0100186981935,-0.188060883991,0.982079529669,./2010231204343010282-1-114936969.JPG,54
76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699188761435,2.02983480903,42.3886740729,-0.371408887704,0.00773733198649,-0.0073754837986,-0.184577072917,0.982759909686,./2010231204343010282-1-114937078.JPG,58
77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699189051548,2.02983464977,42.3613053141,-0.376655674115,0.00775809152105,-0.00735533729082,-0.187154833386,0.982272253181,./2010231204343010282-1-114937179.JPG,67
78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699189337213,2.02983448065,42.3346385779,-0.375412457046,0.00778048172207,-0.00736632250958,-0.186543936704,0.982388192659,./2010231204343010282-1-114937280.JPG,56
79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699189620103,2.02983430406,42.3077327795,-0.371147745302,0.00787129923752,-0.007407966928,-0.18444765581,0.98278289919,./2010231204343010282-1-114937381.JPG,48
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699189905914,2.02983413744,42.2810561666,-0.370675602088,0.00738009842345,-0.0101094428313,-0.184187269289,0.98281146877,./2010231204343010282-1-114937482.JPG,408
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699190195808,2.02983397777,42.2535491167,-0.374196701828,0.0074025012862,-0.0100973713119,-0.185917258313,0.982485633039,./2010231204343010282-1-114937583.JPG,62
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699190481552,2.02983380808,42.2270601364,-0.371752571083,0.00741044668384,-0.0101110777349,-0.184716214033,0.98271194745,./2010231204343010282-1-114937684.JPG,67
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699190769461,2.02983364219,42.2002541516,-0.373383078218,0.0079369774558,-0.00736194762888,-0.185546181332,0.982575910914,./2010231204343010282-1-114937785.JPG,84
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699191092478,2.02983346047,42.1699698279,-0.375225375046,0.00794505652672,-0.00735475571169,-0.186451284731,0.982404551123,./2010231204343010282-1-114937886.JPG,57
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699191384165,2.02983330312,42.142630171,-0.377798659376,0.00792453267141,-0.00733746399161,-0.187715502488,0.982164066503,./2010231204343010282-1-114937987.JPG,63
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699191666801,2.02983312276,42.1183396652,-0.37050824452,0.00780793571796,-0.00734511983562,-0.184134430663,0.98284261039,./2010231204343010282-1-114938091.JPG,58
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699191953329,2.02983294923,42.0923670223,-0.364833255779,0.00743286312831,-0.00915595194065,-0.18132647633,0.983352241098,./2010231204343010282-1-114938191.JPG,58
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699192243084,2.02983279083,42.0643121935,-0.367325492122,0.00749394224547,-0.00915843114213,-0.182551270589,0.983125117966,./2010231204343010282-1-114938291.JPG,55
89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6991925316,2.02983262929,42.0357880685,-0.36881351108,0.00761619592608,-0.00918027240419,-0.183281562534,0.982988089955,./2010231204343010282-1-114938391.JPG,52
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6991928259,2.02983245799,42.0081588617,-0.368073010366,0.00764273758009,-0.00919009063869,-0.18291728267,0.983055643642,./2010231204343010282-1-114938491.JPG,407
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699193111705,2.02983228515,41.9815104948,-0.362342195648,0.00778819956269,-0.00854781880834,-0.180106181499,0.983579199723,./2010231204343010282-1-114938591.JPG,64
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699193402742,2.0298321315,41.9544026125,-0.36865293226,0.00775244424946,-0.00850816196779,-0.183209642628,0.983006478939,./2010231204343010282-1-114938691.JPG,74
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699193691254,2.02983196954,41.9276822545,-0.369432384648,0.00772693776039,-0.00849814855188,-0.183593027861,0.982935234909,./2010231204343010282-1-114938791.JPG,75
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699193975683,2.02983179599,41.9018272115,-0.364302170237,0.00770194405391,-0.00851701775397,-0.181070946661,0.983402996102,./2010231204343010282-1-114938891.JPG,98
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699194264614,2.02983163436,41.8747683195,-0.363710605574,0.00777819542597,-0.00804950908031,-0.180784956609,0.983458949089,./2010231204343010282-1-114938991.JPG,69
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699194549831,2.02983147247,41.8481694916,-0.362801271343,0.00776887685638,-0.00805152590689,-0.18033780715,0.983541098681,./2010231204343010282-1-114939092.JPG,66
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699194838735,2.02983131367,41.8200010089,-0.365517527391,0.00785086890477,-0.00805777978451,-0.181672899457,0.983294662675,./2010231204343010282-1-114939191.JPG,60
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699195123269,2.02983114187,41.792916676,-0.359274780347,0.00777405170992,-0.00885094300092,-0.178593932504,0.983852342682,./2010231204343010282-1-114939290.JPG,61
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699195417357,2.02983099601,41.7635649536,-0.368341869901,0.00786114367475,-0.00882660920864,-0.183052264494,0.983032126562,./2010231204343010282-1-114939389.JPG,47
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69919570107,2.02983082249,41.7371956967,-0.362552706217,0.00788381251212,-0.00886075009542,-0.180205374983,0.983557499811,./2010231204343010282-1-114939488.JPG,380
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699195986089,2.02983065368,41.7117448049,-0.359535869103,0.00780892341545,-0.00885759883787,-0.178722053803,0.983828740758,./2010231204343010282-1-114939587.JPG,63
102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699196274439,2.02983049147,41.6845605327,-0.362108379134,0.00772165198914,-0.00944946692624,-0.179980930112,0.983594402415,./2010231204343010282-1-114939686.JPG,86
103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699196571454,2.02983032371,41.6563725406,-0.364594769787,0.00776145273965,-0.0094463677145,-0.181203364456,0.983369649063,./2010231204343010282-1-114939785.JPG,61
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699196859646,2.02983016077,41.6279586926,-0.367047165956,0.00788563756616,-0.00946330778933,-0.182407944923,0.983145769535,./2010231204343010282-1-114939884.JPG,81
105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699197147126,2.02982999255,41.6009620205,-0.365295006514,0.00791286395628,-0.00947848032331,-0.181546149867,0.983304907169,./2010231204343010282-1-114939983.JPG,97
106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699197431954,2.02982982213,41.5745867016,-0.3640570039,0.00824762974851,-0.00776860945381,-0.180955767917,0.983425968423,./2010231204343010282-1-114940091.JPG,53
107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699197718333,2.02982965313,41.5482340651,-0.363918042518,0.00824517341003,-0.00776855923941,-0.18088744946,0.983438557934,./2010231204343010282-1-114940190.JPG,51
108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699198008114,2.02982949676,41.5209386842,-0.367976008189,0.00824132342498,-0.00774696727729,-0.182882836539,0.983069648187,./2010231204343010282-1-114940289.JPG,50
109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699198280886,2.02982933804,41.4958012346,-0.36776354763,0.00777462006007,-0.0101955613482,-0.182751828189,0.983075467655,./2010231204343010282-1-114940388.JPG,45
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699198566778,2.02982917243,41.4703463353,-0.366924644951,0.00768656368692,-0.010178814659,-0.182340370697,0.983152733651,./2010231204343010282-1-114940487.JPG,377
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699198855092,2.02982901072,41.4438306335,-0.366734581388,0.00764202371498,-0.0101690584847,-0.182247417378,0.983170416857,./2010231204343010282-1-114940586.JPG,52
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699199141728,2.02982884635,41.4174560402,-0.367213130898,0.00761882693,-0.0101610030733,-0.182482949775,0.983126991052,./2010231204343010282-1-114940685.JPG,76
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699199430729,2.02982868078,41.3903414812,-0.367362030629,0.00816843036389,-0.0072933627479,-0.18258666475,0.983128777659,./2010231204343010282-1-114940784.JPG,66
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699199717376,2.02982851252,41.3638755484,-0.363744644667,0.0081509445327,-0.00730694127261,-0.180808029452,0.983457486218,./2010231204343010282-1-114940883.JPG,71
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699200002332,2.02982834304,41.3376629716,-0.360780128229,0.00813972571442,-0.00731876353497,-0.179349940066,0.983724442903,./2010231204343010282-1-114940982.JPG,89
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699200284886,2.02982818692,41.3109584451,-0.361819833236,0.00814826475399,-0.00731551077223,-0.179861326191,0.983631024533,./2010231204343010282-1-114941081.JPG,56
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69920057255,2.02982802047,41.2842616662,-0.36064857594,0.00786461132352,-0.00884493827023,-0.179269170131,0.983728864879,./2010231204343010282-1-114941180.JPG,71
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699200862051,2.02982786209,41.2568684947,-0.362116240018,0.00786934501662,-0.00883858136316,-0.17999108149,0.983597053408,./2010231204343010282-1-114941284.JPG,61
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699201150655,2.02982770287,41.2290505506,-0.366475374126,0.00793305663322,-0.00883189112396,-0.182134190764,0.983202014271,./2010231204343010282-1-114941381.JPG,52
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699201436364,2.0298275331,41.2029990191,-0.362665150907,0.00790188477467,-0.0088433672131,-0.18026075906,0.983547362264,./2010231204343010282-1-114941478.JPG,320
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69920172274,2.02982736646,41.176932496,-0.361344392479,0.00788625818892,-0.00870162547598,-0.179612974129,0.983667254802,./2010231204343010282-1-114941575.JPG,85
122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699202012738,2.02982720992,41.1502700485,-0.366691670067,0.00783764987059,-0.0086633439087,-0.182243171663,0.983184084543,./2010231204343010282-1-114941672.JPG,68
123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69920228645,2.02982704657,41.1257239021,-0.363660389541,0.00778110786917,-0.00866471227539,-0.180753115815,0.983459550894,./2010231204343010282-1-114941769.JPG,71
124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699202572777,2.02982688332,41.1006247597,-0.363469159162,0.00765423215433,-0.0086352408849,-0.180660266028,0.983477866362,./2010231204343010282-1-114941866.JPG,93
125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.699202859241,2.02982671738,41.0742222266,-0.363882305653,0.00732843846523,-0.0103408943424,-0.180845518039,0.983429844218,./2010231204343010282-1-114941963.JPG,68
126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699203148208,2.02982655595,41.0475423979,-0.365897796026,0.00729944255564,-0.0103238429121,-0.181836924745,0.983247409966,./2010231204343010282-1-114942060.JPG,81
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699203435809,2.02982639305,41.0211486602,-0.367913818787,0.00735278454755,-0.0103266304383,-0.182827488259,0.983063277109,./2010231204343010282-1-114942157.JPG,64
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699203721241,2.02982622393,40.9948337758,-0.365562922579,0.00741429328646,-0.0103528741563,-0.181670986376,0.983276918757,./2010231204343010282-1-114942261.JPG,62
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699204007752,2.02982605728,40.9677385818,-0.363699613421,0.00792051197621,-0.00750532015925,-0.18078489568,0.983462127971,./2010231204343010282-1-114942358.JPG,48
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699204301997,2.02982590704,40.9378670556,-0.368735292754,0.00794137877317,-0.00748566975754,-0.183260747145,0.983003762865,./2010231204343010282-1-114942455.JPG,272
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69920458664,2.02982573496,40.9109976683,-0.366370948439,0.00781797784001,-0.00746742641996,-0.182099368962,0.983220695769,./2010231204343010282-1-114942552.JPG,60
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699204871164,2.0298255656,40.8834057488,-0.362477712606,0.00765741309678,-0.0074471584403,-0.180186097047,0.983574539263,./2010231204343010282-1-114942649.JPG,60
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69920515742,2.02982539427,40.8564851973,-0.359011825951,0.00700811799164,-0.00906009670965,-0.178467539698,0.983879127842,./2010231204343010282-1-114942746.JPG,56
134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6992054459,2.02982523063,40.8273015022,-0.359023951426,0.00677878257417,-0.00900473292471,-0.178475762757,0.983879751291,./2010231204343010282-1-114942843.JPG,67
135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.699205735338,2.02982506842,40.7975353766,-0.359802523474,0.00658885483277,-0.00895549881809,-0.178860657246,0.983811593407,./2010231204343010282-1-114942940.JPG,66
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699206024333,2.02982490347,40.7684242213,-0.35872394338,0.00635034738029,-0.00890265978139,-0.178332334446,0.983909545755,./2010231204343010282-1-114943037.JPG,60
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699206317835,2.02982474114,40.7369142696,-0.361275651117,0.00633457278272,-0.00772552599046,-0.179599654838,0.983689053216,./2010231204343010282-1-114943136.JPG,72
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699206608952,2.02982458747,40.7047243528,-0.36623720021,0.00634127864722,-0.00770672040597,-0.18203959749,0.983240550217,./2010231204343010282-1-114943233.JPG,80
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699206896795,2.02982442776,40.6723246137,-0.368914453891,0.00636515055727,-0.00770121953212,-0.183355561002,0.982995887237,./2010231204343010282-1-114943330.JPG,49
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699207182882,2.02982425844,40.6424725605,-0.368201407611,0.00638617378347,-0.00770886268586,-0.183004880323,0.983061037779,./2010231204343010282-1-114943427.JPG,351
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699207468844,2.02982409287,40.6118422467,-0.368436356912,0.00614169092037,-0.00958012582706,-0.183102600124,0.983027943982,./2010231204343010282-1-114943524.JPG,76
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699207756763,2.0298239233,40.5862739412,-0.367503695797,0.00612876070803,-0.00958078207634,-0.182644261061,0.983113279744,./2010231204343010282-1-114943621.JPG,70
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699208042231,2.02982375882,40.5605582139,-0.36892839039,0.00613542408579,-0.00957621754416,-0.183344524571,0.98298292861,./2010231204343010282-1-114943718.JPG,75
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699208337849,2.02982358726,40.5338899717,-0.369732949596,0.00629998479598,-0.00875374902442,-0.183747484687,0.982914311596,./2010231204343010282-1-114943815.JPG,62
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699208625461,2.0298234259,40.5075343931,-0.371227744848,0.00632532202527,-0.00875335700779,-0.18448189364,0.982776576828,./2010231204343010282-1-114943912.JPG,63
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699208908346,2.02982324613,40.4824804021,-0.365861053062,0.0063309364528,-0.00877715395798,-0.181843799214,0.983267874742,./2010231204343010282-1-114944009.JPG,57
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699209199062,2.02982308977,40.4554411462,-0.371968467835,0.00637855761877,-0.00876258306146,-0.184845399677,0.982707845374,./2010231204343010282-1-114944106.JPG,60
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699209483683,2.02982291817,40.4298467124,-0.369441955736,0.00658076718893,-0.00777220991842,-0.18361281796,0.982945888306,./2010231204343010282-1-114944203.JPG,60
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699209770735,2.02982274965,40.4026386272,-0.368684344347,0.0065565448732,-0.0077694610411,-0.183240624952,0.983015524069,./2010231204343010282-1-114944306.JPG,45
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699210058581,2.02982258605,40.3758616718,-0.371445976777,0.0065789344157,-0.0077630099909,-0.18459777361,0.982761474253,./2010231204343010282-1-114944403.JPG,349
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699210312351,2.02982243868,40.3532114262,-0.372839364508,0.00670799326231,-0.00778753321448,-0.185281404098,0.982631751191,./2010231204343010282-1-114944500.JPG,76
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699210596171,2.02982226807,40.3283877717,-0.370846829596,0.00702084183817,-0.00713437181667,-0.184307298022,0.982817698464,./2010231204343010282-1-114944597.JPG,63
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699210883402,2.02982209917,40.3062476404,-0.369674738966,0.00717682994417,-0.00717641059618,-0.183730001633,0.982924350468,./2010231204343010282-1-114944694.JPG,65
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69921117326,2.0298219383,40.2850201363,-0.373139252142,0.00737626351909,-0.00720793548619,-0.185431070789,0.982603152035,./2010231204343010282-1-114944791.JPG,72
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699211458392,2.02982176787,40.2669630079,-0.371556976249,0.00739263811275,-0.00721883670295,-0.184653402669,0.982749387271,./2010231204343010282-1-114944888.JPG,66
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699211745887,2.02982160382,40.2481040386,-0.373755197966,0.00756264803107,-0.00728998897449,-0.185731809698,0.982544328405,./2010231204343010282-1-114944985.JPG,64
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699212032745,2.02982143633,40.2300619939,-0.374149686052,0.00764987343988,-0.00730837831189,-0.185924947032,0.982506987819,./2010231204343010282-1-114945082.JPG,81
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699212304812,2.02982127749,40.2131481906,-0.373073659463,0.00771347010631,-0.00732815490333,-0.185395734963,0.98260634131,./2010231204343010282-1-114945179.JPG,58
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699212589635,2.0298211075,40.1957177911,-0.371485509521,0.00789699228285,-0.00670827532052,-0.184621230898,0.982755125989,./2010231204343010282-1-114945277.JPG,61
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699212872498,2.02982093831,40.1775674401,-0.368933027565,0.00802495149328,-0.00675084118838,-0.183365699936,0.982988833296,./2010231204343010282-1-114945372.JPG,313
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699213161777,2.02982077286,40.1594615318,-0.369396077504,0.00808928589567,-0.00676381828926,-0.183592841508,0.982945818834,./2010231204343010282-1-114945467.JPG,75
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69921344658,2.02982060456,40.14193865,-0.369333987218,0.00815609222862,-0.00677992344616,-0.183561823447,0.982950948812,./2010231204343010282-1-114945562.JPG,66
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699213735088,2.02982044364,40.1248943303,-0.372365524694,0.00825185627357,-0.00608880718429,-0.185058801737,0.982673940427,./2010231204343010282-1-114945657.JPG,62
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699214019658,2.02982027401,40.1080836542,-0.369661830834,0.00826262148303,-0.00610432519849,-0.18372990809,0.98292308304,./2010231204343010282-1-114945752.JPG,73
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699214324399,2.02982009352,40.0903013004,-0.366639996824,0.00825015817462,-0.00611585724935,-0.182244414128,0.983199626068,./2010231204343010282-1-114945847.JPG,64
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699214612831,2.02981992809,40.0727169896,-0.368995515708,0.00828635983477,-0.00611289536344,-0.183402215693,0.982984026335,./2010231204343010282-1-114945942.JPG,65
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699214899892,2.02981976505,40.0550034484,-0.368917221145,0.00833287336417,-0.006067134131,-0.183364036843,0.982991039175,./2010231204343010282-1-114946037.JPG,49
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699215185274,2.02981959001,40.0386002231,-0.364813075425,0.00833004907521,-0.00608635226716,-0.181346150802,0.983365212008,./2010231204343010282-1-114946132.JPG,62
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699215476623,2.02981943642,40.0196596431,-0.370764992693,0.00839867598395,-0.00607322671683,-0.184271852647,0.982820666491,./2010231204343010282-1-114946227.JPG,42
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699215759513,2.02981926568,40.003634559,-0.368804960705,0.00836956899575,-0.00607584377445,-0.183308610319,0.983001011098,./2010231204343010282-1-114946324.JPG,418
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699216045695,2.0298191011,39.9870467717,-0.368086471538,0.00844018462433,-0.00547705247679,-0.182961637461,0.983068565461,./2010231204343010282-1-114946418.JPG,73
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699216340262,2.02981893671,39.9702162817,-0.371601784286,0.0083684382789,-0.00544296749695,-0.184689992938,0.982746126858,./2010231204343010282-1-114946512.JPG,59
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69921662693,2.02981876591,39.9545281455,-0.3693153967,0.00828119456073,-0.00543327733258,-0.183566736775,0.982957351294,./2010231204343010282-1-114946606.JPG,73
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699216913419,2.02981859448,39.9389645336,-0.366587684689,0.00817900844379,-0.00546514114076,-0.182225896384,0.983207485092,./2010231204343010282-1-114946700.JPG,119
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699217202222,2.02981843644,39.9214571929,-0.371449154152,0.00796291579798,-0.00539057618029,-0.184616976252,0.982763504481,./2010231204343010282-1-114946794.JPG,53
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69921748952,2.02981826519,39.9060900612,-0.368922610506,0.0079059971989,-0.00538849633404,-0.183375478682,0.982996385107,./2010231204343010282-1-114946888.JPG,60
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699217777467,2.02981810106,39.8903190559,-0.371783757768,0.00777998031299,-0.00534526426001,-0.184782511824,0.982734106145,./2010231204343010282-1-114946982.JPG,61
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699218063482,2.02981793175,39.8769973367,-0.370735822118,0.00790163021631,-0.00461212674029,-0.184274382547,0.982832256524,./2010231204343010282-1-114947076.JPG,55
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699218355445,2.02981775783,39.8666318087,-0.369386309606,0.00789301787701,-0.00461599165921,-0.183611112689,0.982956434532,./2010231204343010282-1-114947170.JPG,50
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699218642897,2.02981759332,39.8560687229,-0.372716135963,0.00793619382041,-0.00461102729567,-0.185247425362,0.982649045515,./2010231204343010282-1-114947272.JPG,409
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699218927214,2.02981742641,39.8495862074,-0.372073295771,0.00802297259048,-0.0046341939571,-0.184931076678,0.982707816717,./2010231204343010282-1-114947366.JPG,62
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699219215541,2.02981726112,39.842438939,-0.375563128638,0.00812111913236,-0.00466831435243,-0.186645034075,0.982382759173,./2010231204343010282-1-114947460.JPG,70
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699219498821,2.02981708563,39.835781958,-0.372075675137,0.00825801647214,-0.00471645674874,-0.184930747754,0.982705540197,./2010231204343010282-1-114947554.JPG,70
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699219785836,2.02981691884,39.8271344518,-0.371362355021,0.00848794234669,-0.00477385293564,-0.184578963601,0.982769439573,./2010231204343010282-1-114947648.JPG,58
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699220073958,2.02981674922,39.8183831517,-0.371943393525,0.00874043334503,-0.0048303568336,-0.18486316246,0.982713530813,./2010231204343010282-1-114947742.JPG,62
